"","locations.impact","locations.control","sublocations.within.locations","times.before","times.after","subtimes.within.times","replicates","trials","effect","sig.outcomes"
"1",1,2,1,3,1,1,1,500,-0.2,0.0375
"2",1,2,2,3,1,1,1,500,-0.2,0.035
"3",1,2,3,3,1,1,1,500,-0.2,0.065
"4",1,2,1,3,2,1,1,500,-0.2,0.035
"5",1,2,2,3,2,1,1,500,-0.2,0.085
"6",1,2,3,3,2,1,1,500,-0.2,0.1725
"7",1,2,1,3,3,1,1,500,-0.2,0.02
"8",1,2,2,3,3,1,1,500,-0.2,0.0875
"9",1,2,3,3,3,1,1,500,-0.2,0.2075
"10",1,2,1,3,1,1,1,1500,-0.2,0.05
"11",1,2,2,3,1,1,1,1500,-0.2,0.155
"12",1,2,3,3,1,1,1,1500,-0.2,0.335
"13",1,2,1,3,2,1,1,1500,-0.2,0.1175
"14",1,2,2,3,2,1,1,1500,-0.2,0.3825
"15",1,2,3,3,2,1,1,1500,-0.2,0.6075
"16",1,2,1,3,3,1,1,1500,-0.2,0.19
"17",1,2,2,3,3,1,1,1500,-0.2,0.455
"18",1,2,3,3,3,1,1,1500,-0.2,0.725
"19",1,2,1,3,1,1,1,2500,-0.2,0.11
"20",1,2,2,3,1,1,1,2500,-0.2,0.395
"21",1,2,3,3,1,1,1,2500,-0.2,0.5925
"22",1,2,1,3,2,1,1,2500,-0.2,0.275
"23",1,2,2,3,2,1,1,2500,-0.2,0.6475
"24",1,2,3,3,2,1,1,2500,-0.2,0.8675
"25",1,2,1,3,3,1,1,2500,-0.2,0.3775
"26",1,2,2,3,3,1,1,2500,-0.2,0.71
"27",1,2,3,3,3,1,1,2500,-0.2,0.92
"28",1,2,1,3,1,1,1,500,-0.4,0.1875
"29",1,2,2,3,1,1,1,500,-0.4,0.42
"30",1,2,3,3,1,1,1,500,-0.4,0.6775
"31",1,2,1,3,2,1,1,500,-0.4,0.345
"32",1,2,2,3,2,1,1,500,-0.4,0.72
"33",1,2,3,3,2,1,1,500,-0.4,0.9075
"34",1,2,1,3,3,1,1,500,-0.4,0.48
"35",1,2,2,3,3,1,1,500,-0.4,0.8575
"36",1,2,3,3,3,1,1,500,-0.4,0.97
"37",1,2,1,3,1,1,1,1500,-0.4,0.655
"38",1,2,2,3,1,1,1,1500,-0.4,0.9575
"39",1,2,3,3,1,1,1,1500,-0.4,0.9875
"40",1,2,1,3,2,1,1,1500,-0.4,0.8925
"41",1,2,2,3,2,1,1,1500,-0.4,0.9975
"42",1,2,3,3,2,1,1,1500,-0.4,1
"43",1,2,1,3,3,1,1,1500,-0.4,0.945
"44",1,2,2,3,3,1,1,1500,-0.4,0.9975
"45",1,2,3,3,3,1,1,1500,-0.4,1
"46",1,2,1,3,1,1,1,2500,-0.4,0.8525
"47",1,2,2,3,1,1,1,2500,-0.4,0.995
"48",1,2,3,3,1,1,1,2500,-0.4,0.9975
"49",1,2,1,3,2,1,1,2500,-0.4,0.99
"50",1,2,2,3,2,1,1,2500,-0.4,1
"51",1,2,3,3,2,1,1,2500,-0.4,1
"52",1,2,1,3,3,1,1,2500,-0.4,0.9925
"53",1,2,2,3,3,1,1,2500,-0.4,1
