"","locations.impact","locations.control","sublocations.within.locations","times.before","times.after","subtimes.within.times","replicates","trials","effect","sig.outcomes"
"1",1,2,1,3,1,1,1,500,-0.2,0.02
"2",1,2,2,3,1,1,1,500,-0.2,0.0333333333333333
"3",1,2,3,3,1,1,1,500,-0.2,0.04
"4",1,2,1,3,2,1,1,500,-0.2,0.0433333333333333
"5",1,2,2,3,2,1,1,500,-0.2,0.06
"6",1,2,3,3,2,1,1,500,-0.2,0.156666666666667
"7",1,2,1,3,3,1,1,500,-0.2,0.0233333333333333
"8",1,2,2,3,3,1,1,500,-0.2,0.0766666666666667
"9",1,2,3,3,3,1,1,500,-0.2,0.146666666666667
"10",1,2,1,3,1,1,1,1500,-0.2,0.0633333333333333
"11",1,2,2,3,1,1,1,1500,-0.2,0.186666666666667
"12",1,2,3,3,1,1,1,1500,-0.2,0.323333333333333
"13",1,2,1,3,2,1,1,1500,-0.2,0.11
"14",1,2,2,3,2,1,1,1500,-0.2,0.37
"15",1,2,3,3,2,1,1,1500,-0.2,0.576666666666667
"16",1,2,1,3,3,1,1,1500,-0.2,0.19
"17",1,2,2,3,3,1,1,1500,-0.2,0.473333333333333
"18",1,2,3,3,3,1,1,1500,-0.2,0.703333333333333
"19",1,2,1,3,1,1,1,2500,-0.2,0.146666666666667
"20",1,2,2,3,1,1,1,2500,-0.2,0.346666666666667
"21",1,2,3,3,1,1,1,2500,-0.2,0.606666666666667
"22",1,2,1,3,2,1,1,2500,-0.2,0.273333333333333
"23",1,2,2,3,2,1,1,2500,-0.2,0.643333333333333
"24",1,2,3,3,2,1,1,2500,-0.2,0.873333333333333
"25",1,2,1,3,3,1,1,2500,-0.2,0.35
"26",1,2,2,3,3,1,1,2500,-0.2,0.77
"27",1,2,3,3,3,1,1,2500,-0.2,0.92
"28",1,2,1,3,1,1,1,500,-0.4,0.163333333333333
"29",1,2,2,3,1,1,1,500,-0.4,0.446666666666667
"30",1,2,3,3,1,1,1,500,-0.4,0.676666666666667
"31",1,2,1,3,2,1,1,500,-0.4,0.353333333333333
"32",1,2,2,3,2,1,1,500,-0.4,0.72
"33",1,2,3,3,2,1,1,500,-0.4,0.91
"34",1,2,1,3,3,1,1,500,-0.4,0.476666666666667
"35",1,2,2,3,3,1,1,500,-0.4,0.833333333333333
"36",1,2,3,3,3,1,1,500,-0.4,0.95
"37",1,2,1,3,1,1,1,1500,-0.4,0.653333333333333
"38",1,2,2,3,1,1,1,1500,-0.4,0.933333333333333
"39",1,2,3,3,1,1,1,1500,-0.4,0.99
"40",1,2,1,3,2,1,1,1500,-0.4,0.9
"41",1,2,2,3,2,1,1,1500,-0.4,0.996666666666667
"42",1,2,3,3,2,1,1,1500,-0.4,1
"43",1,2,1,3,3,1,1,1500,-0.4,0.95
"44",1,2,2,3,3,1,1,1500,-0.4,0.99
"45",1,2,3,3,3,1,1,1500,-0.4,0.996666666666667
"46",1,2,1,3,1,1,1,2500,-0.4,0.886666666666667
"47",1,2,2,3,1,1,1,2500,-0.4,0.993333333333333
"48",1,2,3,3,1,1,1,2500,-0.4,1
"49",1,2,1,3,2,1,1,2500,-0.4,0.976666666666667
"50",1,2,2,3,2,1,1,2500,-0.4,0.996666666666667
"51",1,2,3,3,2,1,1,2500,-0.4,1
"52",1,2,1,3,3,1,1,2500,-0.4,0.996666666666667
"53",1,2,2,3,3,1,1,2500,-0.4,1
"54",1,2,3,3,3,1,1,2500,-0.4,1
"55",1,2,1,3,1,1,1,500,-0.6,0.68
"56",1,2,2,3,1,1,1,500,-0.6,0.936666666666667
"57",1,2,3,3,1,1,1,500,-0.6,0.996666666666667
"58",1,2,1,3,2,1,1,500,-0.6,0.87
"59",1,2,2,3,2,1,1,500,-0.6,0.993333333333333
"60",1,2,3,3,2,1,1,500,-0.6,0.996666666666667
"61",1,2,1,3,3,1,1,500,-0.6,0.943333333333333
